	0	1	2	organism
0	PPARG_HUMAN.PEAKS033404.sissrs.control	4.153692141356602	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
1	PPARG_HUMAN.PEAKS033404.pics.control	4.11152843113553	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
8	PPARG_HUMAN.PEAKS038840.pics.control	3.7210686453955097	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
11	PPARG_HUMAN.PEAKS033404.gem.control	3.6903991193229513	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
13	PPARG_HUMAN.PEAKS033202.pics.control	3.6635272856772083	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
14	PPARG_HUMAN.PEAKS037264.pics.control	3.632346151690727	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
18	PPARG_HUMAN.PEAKS033404.macs.control	3.607818217278493	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
28	PPARG_HUMAN.PEAKS037263.pics.control	3.5113019848179383	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
38	PPARG_HUMAN.PEAKS038841.pics.control	3.3959845224198015	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
39	PPARG_HUMAN.PEAKS034856.macs.control	3.3883511987005583	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
40	PPARG_HUMAN.PEAKS034856.gem.control	3.3875721387189897	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
43	PPARG_HUMAN.PEAKS033202.macs.control	3.3626493454962434	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
44	PPARG_HUMAN.PEAKS033202.gem.control	3.351639136068893	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
48	PPARG_HUMAN.PEAKS038841.gem.control	3.319659013870467	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
50	PPARG_HUMAN.PEAKS033302.gem.control	3.303581421495364	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
57	PPARG_HUMAN.PEAKS038841.macs.control	3.2657597721881686	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
70	PPARG_HUMAN.PEAKS033301.gem.control	3.1848809223202865	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
80	PPARG_HUMAN.PEAKS038840.macs.control	3.10456842979204	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
83	PPARG_HUMAN.PEAKS033301.macs.control	3.090997459457314	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
84	PPARG_HUMAN.PEAKS033302.macs.control	3.0850034270089437	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
91	PPARG_HUMAN.PEAKS037722.gem.control	3.0078497753647744	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
167	PPARG_HUMAN.PEAKS033404.sissrs.control	2.9752397682105207	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.S.txt	HUMAN
95	PPARG_HUMAN.PEAKS037714.gem.control	2.974149162091205	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
100	PPARG_HUMAN.PEAKS037263.sissrs.control	2.952448253956284	/home/pavel-kravchenko/wlogauc_datasets/mono/PPARG.M.txt	HUMAN
