	0	1	2	organism
16	CDX2_HUMAN.PEAKS034577.sissrs.control	3.780383551549567	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
20	CDX2_HUMAN.PEAKS034577.pics.control	3.3098011366711813	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
22	CDX2_HUMAN.PEAKS034578.sissrs.control	2.8661088023106545	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
23	CDX2_HUMAN.PEAKS034577.macs.control	2.8258405044445185	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
24	CDX2_HUMAN.PEAKS034577.gem.control	2.7882243595771623	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
26	CDX2_HUMAN.PEAKS034578.macs.control	2.7175451910296524	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
27	CDX2_HUMAN.PEAKS034578.gem.control	2.677796298269203	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
28	CDX2_HUMAN.PEAKS039328.sissrs.control	2.393533489217328	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
29	CDX2_HUMAN.PEAKS039328.pics.control	2.1376178970808204	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
30	CDX2_HUMAN.PEAKS039328.macs.control	2.0835420922827907	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
31	CDX2_HUMAN.PEAKS039328.gem.control	2.0477174223043506	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
33	CDX2_HUMAN.PEAKS034254.sissrs.control	0.9168569131925636	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
35	CDX2_HUMAN.PEAKS034254.macs.control	0.7704893338327029	/home/pavel-kravchenko/wlogauc_datasets/mono/CDX2.M.txt	HUMAN
