	0	1	2	organism
0	TWST1_HUMAN.PEAKS039068.pics.control	5.8490854148826745	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
1	TWST1_HUMAN.PEAKS039072.gem.control	5.778572360512849	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
2	TWST1_HUMAN.PEAKS039076.gem.control	5.711513317396276	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
3	TWST1_HUMAN.PEAKS039073.pics.control	5.650959345867865	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
4	TWST1_HUMAN.PEAKS039073.gem.control	5.415583242423559	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
5	TWST1_HUMAN.PEAKS039072.macs.control	5.220073253121678	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
6	TWST1_HUMAN.PEAKS039073.macs.control	5.203034574216994	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
7	TWST1_HUMAN.PEAKS039076.macs.control	5.1908534967313615	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
17	TWST1_HUMAN.PEAKS039068.sissrs.control	4.9328704468265965	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
18	TWST1_HUMAN.PEAKS039068.pics.control	4.644528425012717	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
8	TWST1_HUMAN.PEAKS039068.sissrs.control	4.628094468625373	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.M.txt	HUMAN
19	TWST1_HUMAN.PEAKS039073.pics.control	3.919468955703419	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
20	TWST1_HUMAN.PEAKS039072.gem.control	3.771616933240052	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
21	TWST1_HUMAN.PEAKS039076.gem.control	3.663950181900381	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
22	TWST1_HUMAN.PEAKS039076.macs.control	3.655041841851129	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
23	TWST1_HUMAN.PEAKS039072.macs.control	3.653432368545255	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
24	TWST1_HUMAN.PEAKS039073.gem.control	3.536349886588808	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
25	TWST1_HUMAN.PEAKS039073.macs.control	3.5268194593006634	/home/pavel-kravchenko/wlogauc_datasets/mono/TWST1.S.txt	HUMAN
