	0	1	2	organism
0	CEBPG_MOUSE.PEAKS038624.sissrs.control	5.598760170261001	/home/pavel-kravchenko/wlogauc_datasets/mono/CEBPG.M.txt	MOUSE
1	CEBPG_MOUSE.PEAKS038624.macs.control	4.480728706473618	/home/pavel-kravchenko/wlogauc_datasets/mono/CEBPG.M.txt	MOUSE
2	CEBPG_MOUSE.PEAKS038624.gem.control	4.448408217902503	/home/pavel-kravchenko/wlogauc_datasets/mono/CEBPG.M.txt	MOUSE
3	CEBPG_MOUSE.PEAKS038624.pics.control	4.367719188274634	/home/pavel-kravchenko/wlogauc_datasets/mono/CEBPG.M.txt	MOUSE
