	0	1	2	organism
2	TBX21_MOUSE.PEAKS037533.gem.control	2.6247821175937887	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
4	TBX21_MOUSE.PEAKS036073.gem.control	2.5740498581117444	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
6	TBX21_MOUSE.PEAKS036073.macs.control	2.4429913942809915	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
8	TBX21_MOUSE.PEAKS036016.macs.control	2.366091754262981	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
9	TBX21_MOUSE.PEAKS036016.gem.control	2.2992149524165457	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
10	TBX21_MOUSE.PEAKS037533.macs.control	2.2911689337037955	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
11	TBX21_MOUSE.PEAKS035297.gem.control	2.2499579233025297	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
18	TBX21_MOUSE.PEAKS035297.macs.control	1.8812102214247823	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
19	TBX21_MOUSE.PEAKS037534.gem.control	1.247117267885876	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
20	TBX21_MOUSE.PEAKS037534.macs.control	1.1893170152959496	/home/pavelkrav/wlogauc_datasets/mono/TBX21.M.txt	MOUSE
