	0	1	2	organism
0	MAF_MOUSE.PEAKS036502.sissrs.control	3.450373325263298	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.M.txt	MOUSE
15	MAF_MOUSE.PEAKS036502.sissrs.control	3.131797772250726	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.S.txt	MOUSE
5	MAF_MOUSE.PEAKS036503.macs.control	2.870125267045411	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.M.txt	MOUSE
6	MAF_MOUSE.PEAKS036502.gem.control	2.865450376107681	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.M.txt	MOUSE
7	MAF_MOUSE.PEAKS036503.gem.control	2.8120103174077538	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.M.txt	MOUSE
8	MAF_MOUSE.PEAKS036502.macs.control	2.5901144929832443	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.M.txt	MOUSE
19	MAF_MOUSE.PEAKS036503.macs.control	2.1985085568023437	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.S.txt	MOUSE
20	MAF_MOUSE.PEAKS036502.gem.control	2.1571981057243033	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.S.txt	MOUSE
22	MAF_MOUSE.PEAKS036503.gem.control	2.132448493485519	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.S.txt	MOUSE
23	MAF_MOUSE.PEAKS036502.macs.control	2.05539886133289	/home/pavel-kravchenko/wlogauc_datasets/mono/MAF.S.txt	MOUSE
