	0	1	2	organism
16	NFKB1_HUMAN.PEAKS034910.pics.control	2.1210213435404084	/home/pavel-kravchenko/wlogauc_datasets/mono/NFKB1.M.txt	HUMAN
17	NFKB1_HUMAN.PEAKS034909.sissrs.control	2.055920093989279	/home/pavel-kravchenko/wlogauc_datasets/mono/NFKB1.M.txt	HUMAN
18	NFKB1_HUMAN.PEAKS034910.sissrs.control	1.9260294960401936	/home/pavel-kravchenko/wlogauc_datasets/mono/NFKB1.M.txt	HUMAN
19	NFKB1_HUMAN.PEAKS034910.gem.control	1.911419159299176	/home/pavel-kravchenko/wlogauc_datasets/mono/NFKB1.M.txt	HUMAN
20	NFKB1_HUMAN.PEAKS034909.gem.control	1.882923691614777	/home/pavel-kravchenko/wlogauc_datasets/mono/NFKB1.M.txt	HUMAN
21	NFKB1_HUMAN.PEAKS034909.macs.control	1.810450099783895	/home/pavel-kravchenko/wlogauc_datasets/mono/NFKB1.M.txt	HUMAN
22	NFKB1_HUMAN.PEAKS034910.macs.control	1.7919390523585697	/home/pavel-kravchenko/wlogauc_datasets/mono/NFKB1.M.txt	HUMAN
