	0	1	2	organism
0	EVX2_HUMAN.PEAKS033297.pics.control	4.136174173607225	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
1	EVX2_HUMAN.PEAKS033297.gem.control	4.0376393049997805	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
2	EVX2_HUMAN.PEAKS033297.sissrs.control	3.9877080981669497	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
7	EVX2_HUMAN.PEAKS033409.sissrs.control	3.1268134348238443	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
8	EVX2_HUMAN.PEAKS033409.pics.control	2.9943499630179753	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
9	EVX2_HUMAN.PEAKS033408.pics.control	2.950530023654714	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
10	EVX2_HUMAN.PEAKS033409.gem.control	2.7682450425327874	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
11	EVX2_HUMAN.PEAKS033408.gem.control	2.576225250750253	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
12	EVX2_HUMAN.PEAKS033408.sissrs.control	2.546089525822072	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
13	EVX2_HUMAN.PEAKS033409.macs.control	2.1649015380671632	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
14	EVX2_HUMAN.PEAKS033408.macs.control	2.0023203503364533	/home/pavel-kravchenko/wlogauc_datasets/mono/EVX2.M.txt	HUMAN
