	0	1	2	organism
1	PRGR_HUMAN.PEAKS038045.gem.control	5.631872549899874	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
3	PRGR_HUMAN.PEAKS038161.gem.control	5.208072692434741	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
11	PRGR_HUMAN.PEAKS038161.macs.control	4.672878137627173	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
17	PRGR_HUMAN.PEAKS034598.gem.control	4.247716438961697	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
18	PRGR_HUMAN.PEAKS034598.macs.control	4.1803021531143685	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
20	PRGR_HUMAN.PEAKS038038.gem.control	4.119528427112851	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
21	PRGR_HUMAN.PEAKS038038.macs.control	4.111363828749716	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
22	PRGR_HUMAN.PEAKS037530.gem.control	4.107699645887223	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
23	PRGR_HUMAN.PEAKS038039.gem.control	4.052286821906511	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
24	PRGR_HUMAN.PEAKS037531.gem.control	4.017173734040749	/home/pavelkrav/wlogauc_datasets/di/PRGR.M.txt	HUMAN
