	0	1	2	organism
6	NFAC1_HUMAN.PEAKS033835.sissrs.control	2.573955720901321	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.M.txt	HUMAN
17	NFAC1_HUMAN.PEAKS033835.sissrs.control	2.559381548050265	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.S.txt	HUMAN
7	NFAC1_HUMAN.PEAKS033835.gem.control	2.320641276923995	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.M.txt	HUMAN
8	NFAC1_HUMAN.PEAKS033835.pics.control	2.127221845490288	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.M.txt	HUMAN
20	NFAC1_HUMAN.PEAKS033835.gem.control	2.1242846698886084	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.S.txt	HUMAN
23	NFAC1_HUMAN.PEAKS033835.pics.control	1.8461377643120045	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.S.txt	HUMAN
26	NFAC1_HUMAN.PEAKS034637.gem.control	1.4090967019381948	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.S.txt	HUMAN
27	NFAC1_HUMAN.PEAKS034638.gem.control	1.3765987107988022	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.S.txt	HUMAN
28	NFAC1_HUMAN.PEAKS034638.macs.control	1.3674402171404576	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.S.txt	HUMAN
29	NFAC1_HUMAN.PEAKS034637.macs.control	1.3448504893705528	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.S.txt	HUMAN
11	NFAC1_HUMAN.PEAKS034637.gem.control	1.2969980440444413	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.M.txt	HUMAN
12	NFAC1_HUMAN.PEAKS034638.gem.control	1.2160062462133396	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.M.txt	HUMAN
13	NFAC1_HUMAN.PEAKS034637.macs.control	1.2116276416834706	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.M.txt	HUMAN
14	NFAC1_HUMAN.PEAKS034638.macs.control	1.1979023109641886	/home/pavel-kravchenko/wlogauc_datasets/mono/NFAC1.M.txt	HUMAN
