	0	1	2	organism
2	ASCL2_HUMAN.PEAKS034166.gem.control	1.4221567519119211	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
3	ASCL2_HUMAN.PEAKS034166.macs.control	1.3566598551446798	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
5	ASCL2_HUMAN.PEAKS034166.sissrs.control	1.1560468903960734	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
7	ASCL2_HUMAN.PEAKS037387.macs.control	1.1250918136246462	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
10	ASCL2_HUMAN.PEAKS037387.gem.control	1.0814081705491183	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
12	ASCL2_HUMAN.PEAKS037386.macs.control	1.048243271600216	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
14	ASCL2_HUMAN.PEAKS037387.pics.control	0.9875953199587872	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
15	ASCL2_HUMAN.PEAKS037386.gem.control	0.9505684390302228	/home/pavel-kravchenko/wlogauc_datasets/mono/ASCL2.M.txt	HUMAN
