	0	1	2	organism
13	MAFK_HUMAN.PEAKS033440.macs.control	6.080841957119316	/home/pavelkrav/wlogauc_datasets/di/MAFK.M.txt	HUMAN
14	MAFK_HUMAN.PEAKS034399.gem.control	6.0422960843987905	/home/pavelkrav/wlogauc_datasets/di/MAFK.M.txt	HUMAN
17	MAFK_HUMAN.PEAKS034950.gem.control	5.655793144613693	/home/pavelkrav/wlogauc_datasets/di/MAFK.M.txt	HUMAN
21	MAFK_HUMAN.PEAKS034950.macs.control	4.72811641445045	/home/pavelkrav/wlogauc_datasets/di/MAFK.M.txt	HUMAN
22	MAFK_HUMAN.PEAKS034399.macs.control	3.898408833238843	/home/pavelkrav/wlogauc_datasets/di/MAFK.M.txt	HUMAN
