	0	1	2	organism
8	BRAC_HUMAN.PEAKS037363.gem.control	2.6277126905057244	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
9	BRAC_HUMAN.PEAKS037365.macs.control	2.6109261565817694	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
12	BRAC_HUMAN.PEAKS037363.macs.control	2.4348335210481573	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
13	BRAC_HUMAN.PEAKS037365.pics.control	2.377128280508689	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
25	BRAC_HUMAN.PEAKS037363.macs.control	2.1361397695475106	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
26	BRAC_HUMAN.PEAKS037363.gem.control	2.106939822973236	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
28	BRAC_HUMAN.PEAKS037365.macs.control	2.051792579574192	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
32	BRAC_HUMAN.PEAKS037365.pics.control	1.8039488591943016	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
33	BRAC_HUMAN.PEAKS037362.pics.control	1.7606542422797713	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
14	BRAC_HUMAN.PEAKS037362.pics.control	1.6788961148779151	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
34	BRAC_HUMAN.PEAKS037362.macs.control	1.5269766360998556	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
35	BRAC_HUMAN.PEAKS037362.gem.control	1.4695594320930645	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
15	BRAC_HUMAN.PEAKS037362.gem.control	1.389559441087186	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
16	BRAC_HUMAN.PEAKS037364.macs.control	1.3824311804332854	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
17	BRAC_HUMAN.PEAKS037362.macs.control	1.3687112921196112	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
36	BRAC_HUMAN.PEAKS037364.macs.control	1.316545617307415	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
18	BRAC_HUMAN.PEAKS037364.pics.control	1.2515983777429798	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.M.txt	HUMAN
37	BRAC_HUMAN.PEAKS037364.pics.control	1.083400955876715	/home/pavel-kravchenko/wlogauc_datasets/mono/BRAC.S.txt	HUMAN
