	0	1	2	organism
6	FOSL1_HUMAN.PEAKS033995.gem.control	5.2631939506800505	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
7	FOSL1_HUMAN.PEAKS033818.gem.control	5.254352169638309	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
8	FOSL1_HUMAN.PEAKS033996.gem.control	5.224015754366682	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
9	FOSL1_HUMAN.PEAKS033996.macs.control	5.139605596953161	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
10	FOSL1_HUMAN.PEAKS033995.macs.control	5.109365382228714	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
11	FOSL1_HUMAN.PEAKS035059.gem.control	4.949533416561837	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
12	FOSL1_HUMAN.PEAKS033818.macs.control	4.890574160050124	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
13	FOSL1_HUMAN.PEAKS035059.macs.control	4.682224756766495	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
18	FOSL1_HUMAN.PEAKS034215.macs.control	1.70065790366061	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
20	FOSL1_HUMAN.PEAKS033430.gem.control	1.187314795643603	/home/pavelkrav/wlogauc_datasets/mono/FOSL1.M.txt	HUMAN
