	0	1	2	organism
24	ATF2_MOUSE.PEAKS036653.pics.control	3.6015525587645856	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T2.txt	MOUSE
12	ATF2_MOUSE.PEAKS036655.gem.control	3.4794337742050603	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T1.txt	MOUSE
0	ATF2_MOUSE.PEAKS036653.pics.control	3.232625182011339	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.M.txt	MOUSE
25	ATF2_MOUSE.PEAKS036655.gem.control	3.21770727150329	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T2.txt	MOUSE
13	ATF2_MOUSE.PEAKS036653.pics.control	3.1426118650721437	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T1.txt	MOUSE
1	ATF2_MOUSE.PEAKS036655.gem.control	3.1326733154457407	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.M.txt	MOUSE
16	ATF2_MOUSE.PEAKS036655.macs.control	2.9884405585027563	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T1.txt	MOUSE
4	ATF2_MOUSE.PEAKS036655.macs.control	2.8078330365102677	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.M.txt	MOUSE
27	ATF2_MOUSE.PEAKS036655.macs.control	2.783185732672096	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T2.txt	MOUSE
29	ATF2_MOUSE.PEAKS036653.macs.control	2.4736569002549045	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T2.txt	MOUSE
5	ATF2_MOUSE.PEAKS036653.macs.control	2.3077684909357976	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.M.txt	MOUSE
17	ATF2_MOUSE.PEAKS036653.macs.control	2.215294806815524	/home/pavel-kravchenko/wlogauc_datasets/mono/ATF2.T1.txt	MOUSE
