	0	1	2	organism
11	SPI1_HUMAN.PEAKS038242.gem.control	8.621188419489338	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
16	SPI1_HUMAN.PEAKS033658.gem.control	8.400178373878488	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
19	SPI1_HUMAN.PEAKS038365.macs.control	8.246322372282014	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
22	SPI1_HUMAN.PEAKS038367.macs.control	8.136533548824124	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
23	SPI1_HUMAN.PEAKS033363.macs.control	8.114301446408168	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
26	SPI1_HUMAN.PEAKS033363.gem.control	8.092364346890456	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
32	SPI1_HUMAN.PEAKS038611.gem.control	8.016319177377882	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
33	SPI1_HUMAN.PEAKS033658.macs.control	8.008907466786432	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
40	SPI1_HUMAN.PEAKS038610.gem.control	7.79464864318714	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
42	SPI1_HUMAN.PEAKS038611.macs.control	7.7673262263952	/home/pavelkrav/wlogauc_datasets/di/SPI1.M.txt	HUMAN
