	0	1	2	organism
0	AP2C_MOUSE.PEAKS036392.sissrs.control	4.256376577110318	/home/pavel-kravchenko/wlogauc_datasets/mono/AP2C.M.txt	MOUSE
1	AP2C_MOUSE.PEAKS036392.pics.control	3.9253057569535175	/home/pavel-kravchenko/wlogauc_datasets/mono/AP2C.M.txt	MOUSE
2	AP2C_MOUSE.PEAKS036392.macs.control	3.8847026155400974	/home/pavel-kravchenko/wlogauc_datasets/mono/AP2C.M.txt	MOUSE
3	AP2C_MOUSE.PEAKS036392.gem.control	3.8684558807588814	/home/pavel-kravchenko/wlogauc_datasets/mono/AP2C.M.txt	MOUSE
6	AP2C_MOUSE.PEAKS037449.gem.control	3.4968028450095407	/home/pavel-kravchenko/wlogauc_datasets/mono/AP2C.M.txt	MOUSE
8	AP2C_MOUSE.PEAKS037449.macs.control	3.3387520383123497	/home/pavel-kravchenko/wlogauc_datasets/mono/AP2C.M.txt	MOUSE
