	0	1	2	organism
0	PO2F1_HUMAN.PEAKS038900.gem.control	2.7933829365938694	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
1	PO2F1_HUMAN.PEAKS038901.gem.control	2.6622004433498443	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
2	PO2F1_HUMAN.PEAKS038902.gem.control	2.2542243391693084	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
3	PO2F1_HUMAN.PEAKS038901.macs.control	1.9491271721389247	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
4	PO2F1_HUMAN.PEAKS038900.macs.control	1.9098383012041464	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
5	PO2F1_HUMAN.PEAKS038902.macs.control	1.8950068200852783	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
6	PO2F1_HUMAN.PEAKS038911.macs.control	1.7532107014883986	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
9	PO2F1_HUMAN.PEAKS038906.macs.control	1.6196675356104966	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
10	PO2F1_HUMAN.PEAKS038905.macs.control	1.5820837967332582	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
17	PO2F1_HUMAN.PEAKS033365.gem.control	1.1736190650720233	/home/pavelkrav/wlogauc_datasets/mono/PO2F1.M.txt	HUMAN
