	0	1	2	organism
4	GFI1B_HUMAN.PEAKS035015.gem.control	2.592852294018932	/home/pavelkrav/wlogauc_datasets/mono/GFI1B.M.txt	HUMAN
8	GFI1B_HUMAN.PEAKS035015.macs.control	2.531572699935377	/home/pavelkrav/wlogauc_datasets/mono/GFI1B.M.txt	HUMAN
