	0	1	2	organism
8	GATA6_HUMAN.PEAKS039460.gem.control	4.055483899470663	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
10	GATA6_HUMAN.PEAKS033415.gem.control	3.9481839382561295	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
11	GATA6_HUMAN.PEAKS033415.macs.control	3.9348539935403966	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
12	GATA6_HUMAN.PEAKS039463.gem.control	3.917260199775217	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
14	GATA6_HUMAN.PEAKS039463.macs.control	3.8837191269321067	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
15	GATA6_HUMAN.PEAKS039460.macs.control	3.831865338264248	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
17	GATA6_HUMAN.PEAKS034999.gem.control	3.5467703521391933	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
18	GATA6_HUMAN.PEAKS035086.gem.control	3.5176450055373776	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
19	GATA6_HUMAN.PEAKS034999.macs.control	3.4941446461559904	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
22	GATA6_HUMAN.PEAKS035086.macs.control	3.3098060804799063	/home/pavelkrav/wlogauc_datasets/di/GATA6.M.txt	HUMAN
