	0	1	2	organism
30	USF1_MOUSE.PEAKS035514.sissrs.control	6.827539340915495	/home/pavel-kravchenko/wlogauc_datasets/mono/USF1.M.txt	MOUSE
31	USF1_MOUSE.PEAKS035508.sissrs.control	6.825858125872201	/home/pavel-kravchenko/wlogauc_datasets/mono/USF1.M.txt	MOUSE
59	USF1_MOUSE.PEAKS035514.pics.control	5.620168586222736	/home/pavel-kravchenko/wlogauc_datasets/mono/USF1.M.txt	MOUSE
60	USF1_MOUSE.PEAKS035514.macs.control	5.168122920576646	/home/pavel-kravchenko/wlogauc_datasets/mono/USF1.M.txt	MOUSE
61	USF1_MOUSE.PEAKS035514.gem.control	5.139146823477948	/home/pavel-kravchenko/wlogauc_datasets/mono/USF1.M.txt	MOUSE
62	USF1_MOUSE.PEAKS035508.macs.control	5.036306126159295	/home/pavel-kravchenko/wlogauc_datasets/mono/USF1.M.txt	MOUSE
63	USF1_MOUSE.PEAKS035508.gem.control	5.002700500438738	/home/pavel-kravchenko/wlogauc_datasets/mono/USF1.M.txt	MOUSE
