	0	1	2	organism
0	NANOG_MOUSE.PEAKS037246.pics.control	4.890833166578323	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
1	NANOG_MOUSE.PEAKS037246.gem.control	4.786642683668278	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
2	NANOG_MOUSE.PEAKS037246.macs.control	4.65493745392723	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
3	NANOG_MOUSE.PEAKS035434.pics.control	4.6281304973758886	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
4	NANOG_MOUSE.PEAKS037125.macs.control	4.522955430159056	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
5	NANOG_MOUSE.PEAKS035649.gem.control	4.5206225826932105	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
6	NANOG_MOUSE.PEAKS037128.gem.control	4.478200029758447	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
7	NANOG_MOUSE.PEAKS037125.gem.control	4.422846952626092	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
8	NANOG_MOUSE.PEAKS035434.macs.control	4.4159067110144905	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
9	NANOG_MOUSE.PEAKS035649.macs.control	4.366898874784127	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
10	NANOG_MOUSE.PEAKS035434.gem.control	4.342124631797359	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
11	NANOG_MOUSE.PEAKS037128.macs.control	4.291662424207853	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
12	NANOG_MOUSE.PEAKS037126.macs.control	4.20020353508541	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
13	NANOG_MOUSE.PEAKS037246.sissrs.control	4.090396211591766	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
14	NANOG_MOUSE.PEAKS038398.gem.control	4.058954940351518	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
15	NANOG_MOUSE.PEAKS037126.gem.control	4.048291172650919	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
16	NANOG_MOUSE.PEAKS038398.macs.control	4.045045148125714	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
18	NANOG_MOUSE.PEAKS037130.pics.control	4.030365608422486	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
20	NANOG_MOUSE.PEAKS037129.pics.control	3.957724268109645	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
21	NANOG_MOUSE.PEAKS035199.gem.control	3.953140566785112	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
23	NANOG_MOUSE.PEAKS035199.macs.control	3.9212164628694643	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
27	NANOG_MOUSE.PEAKS037127.macs.control	3.826812636561177	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
28	NANOG_MOUSE.PEAKS036157.gem.control	3.7941974312272166	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
29	NANOG_MOUSE.PEAKS038398.pics.control	3.7800974041867175	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
30	NANOG_MOUSE.PEAKS037127.gem.control	3.7383783720177264	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
31	NANOG_MOUSE.PEAKS036157.macs.control	3.6667725131281017	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
34	NANOG_MOUSE.PEAKS036159.gem.control	3.191531842341872	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
36	NANOG_MOUSE.PEAKS035199.sissrs.control	2.9510110751854595	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
37	NANOG_MOUSE.PEAKS035434.sissrs.control	2.8251973555638616	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
38	NANOG_MOUSE.PEAKS038399.pics.control	2.675162431563752	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
39	NANOG_MOUSE.PEAKS038398.sissrs.control	2.628684599359868	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
40	NANOG_MOUSE.PEAKS037129.sissrs.control	2.6193963690329123	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
41	NANOG_MOUSE.PEAKS036159.macs.control	2.4385804782763167	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
42	NANOG_MOUSE.PEAKS036159.sissrs.control	2.4311483883394835	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
43	NANOG_MOUSE.PEAKS037130.sissrs.control	2.43072864079625	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
46	NANOG_MOUSE.PEAKS038400.pics.control	2.3687557033668143	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
47	NANOG_MOUSE.PEAKS038399.sissrs.control	2.105437238215768	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
48	NANOG_MOUSE.PEAKS038400.sissrs.control	1.9454680781191709	/home/pavel-kravchenko/wlogauc_datasets/di/NANOG.M.txt	MOUSE
