	0	1	2	organism
0	TYY1_MOUSE.PEAKS038525.sissrs.control	8.443226974128478	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
1	TYY1_MOUSE.PEAKS038525.pics.control	8.286882676674226	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
2	TYY1_MOUSE.PEAKS038524.gem.control	8.010799500622301	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
3	TYY1_MOUSE.PEAKS038524.sissrs.control	7.936084047793492	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
4	TYY1_MOUSE.PEAKS038527.pics.control	7.910101643510835	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
5	TYY1_MOUSE.PEAKS038527.gem.control	7.8994121281691525	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
6	TYY1_MOUSE.PEAKS038527.macs.control	7.8139012980086076	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
7	TYY1_MOUSE.PEAKS038525.gem.control	7.807101818685883	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
8	TYY1_MOUSE.PEAKS038524.macs.control	7.788004693712377	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
9	TYY1_MOUSE.PEAKS038526.gem.control	7.785359310401526	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
10	TYY1_MOUSE.PEAKS038526.pics.control	7.782536764067649	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
11	TYY1_MOUSE.PEAKS038526.macs.control	7.7657749399055716	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
12	TYY1_MOUSE.PEAKS036085.sissrs.control	7.745315551156978	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
13	TYY1_MOUSE.PEAKS035332.pics.control	7.585295768414623	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
15	TYY1_MOUSE.PEAKS035332.macs.control	7.5148134232936705	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
16	TYY1_MOUSE.PEAKS038525.macs.control	7.465183146167124	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
17	TYY1_MOUSE.PEAKS036085.pics.control	7.4509182171414325	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
19	TYY1_MOUSE.PEAKS038524.pics.control	7.385539009878687	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
20	TYY1_MOUSE.PEAKS035332.gem.control	7.376456533733095	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
21	TYY1_MOUSE.PEAKS038527.sissrs.control	7.36865078156876	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
23	TYY1_MOUSE.PEAKS036085.macs.control	7.26609894166855	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
24	TYY1_MOUSE.PEAKS035332.sissrs.control	7.259523332664001	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
25	TYY1_MOUSE.PEAKS036085.gem.control	7.238878151398767	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
26	TYY1_MOUSE.PEAKS038526.sissrs.control	7.229670176748345	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
27	TYY1_MOUSE.PEAKS038003.gem.control	7.2258260405782835	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
29	TYY1_MOUSE.PEAKS038009.gem.control	7.200756542570398	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
30	TYY1_MOUSE.PEAKS038005.gem.control	7.167083990979574	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
31	TYY1_MOUSE.PEAKS038002.gem.control	7.153346206261992	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
34	TYY1_MOUSE.PEAKS038004.gem.control	6.96596670672145	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
36	TYY1_MOUSE.PEAKS038008.pics.control	6.856196536898913	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
37	TYY1_MOUSE.PEAKS038006.macs.control	6.826709002768757	/home/pavel-kravchenko/wlogauc_datasets/di/TYY1.M.txt	MOUSE
