	0	1	2	organism
74	MYC_HUMAN.PEAKS034863.gem.control	3.119356616892736	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
96	MYC_HUMAN.PEAKS034735.gem.control	3.0462367559162415	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
103	MYC_HUMAN.PEAKS037303.gem.control	2.992792085493975	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
105	MYC_HUMAN.PEAKS034748.gem.control	2.9724531163079013	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
109	MYC_HUMAN.PEAKS037302.gem.control	2.953621613834432	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
110	MYC_HUMAN.PEAKS037304.gem.control	2.9411539342197077	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
113	MYC_HUMAN.PEAKS039407.gem.control	2.9206184147905714	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
117	MYC_HUMAN.PEAKS039446.gem.control	2.9051150179058074	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
119	MYC_HUMAN.PEAKS038858.gem.control	2.897763154345768	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
121	MYC_HUMAN.PEAKS034735.macs.control	2.8908579776231647	/home/pavel-kravchenko/wlogauc_datasets/di/MYC.M.txt	HUMAN
