	0	1	2	organism
6	FOXA2_MOUSE.PEAKS039579.gem.control	5.146774537784462	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
12	FOXA2_MOUSE.PEAKS039579.macs.control	5.008993234930212	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
13	FOXA2_MOUSE.PEAKS035249.macs.control	4.970313199473923	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
15	FOXA2_MOUSE.PEAKS035249.gem.control	4.80737573078921	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
19	FOXA2_MOUSE.PEAKS035678.gem.control	4.603098331651423	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
20	FOXA2_MOUSE.PEAKS035340.macs.control	4.506616865087519	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
22	FOXA2_MOUSE.PEAKS035340.gem.control	4.4513885798050055	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
23	FOXA2_MOUSE.PEAKS035602.gem.control	4.442584386689465	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
24	FOXA2_MOUSE.PEAKS038234.gem.control	4.4040619029355526	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
26	FOXA2_MOUSE.PEAKS035678.macs.control	4.3770842574493996	/home/pavelkrav/wlogauc_datasets/di/FOXA2.M.txt	MOUSE
