	0	1	2	organism
2	AP2A_MOUSE.PEAKS036290.pics.control	4.328301375657952	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
3	AP2A_MOUSE.PEAKS036291.pics.control	4.3246458520451005	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
8	AP2A_MOUSE.PEAKS036290.gem.control	3.9374165103905936	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
10	AP2A_MOUSE.PEAKS036291.sissrs.control	3.820077873032828	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
14	AP2A_MOUSE.PEAKS036276.sissrs.control	3.653893360841858	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
16	AP2A_MOUSE.PEAKS036290.macs.control	3.597656427754836	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
17	AP2A_MOUSE.PEAKS036276.gem.control	3.529756419677825	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
18	AP2A_MOUSE.PEAKS036276.macs.control	3.4535305976857504	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
19	AP2A_MOUSE.PEAKS036291.macs.control	3.3889565823568097	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
20	AP2A_MOUSE.PEAKS036280.pics.control	3.31459218039617	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
21	AP2A_MOUSE.PEAKS036280.sissrs.control	3.233270626676916	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
23	AP2A_MOUSE.PEAKS036280.gem.control	2.7670161282161136	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
24	AP2A_MOUSE.PEAKS036280.macs.control	2.617929797676971	/home/pavel-kravchenko/wlogauc_datasets/di/AP2A.M.txt	MOUSE
