	0	1	2	organism
0	SUH_MOUSE.PEAKS035597.gem.control	4.425570352231653	/home/pavelkrav/wlogauc_datasets/di/SUH.M.txt	MOUSE
1	SUH_MOUSE.PEAKS037855.gem.control	4.055658925443332	/home/pavelkrav/wlogauc_datasets/di/SUH.M.txt	MOUSE
2	SUH_MOUSE.PEAKS035597.macs.control	3.9025075526456137	/home/pavelkrav/wlogauc_datasets/di/SUH.M.txt	MOUSE
4	SUH_MOUSE.PEAKS037855.macs.control	3.7526845716749606	/home/pavelkrav/wlogauc_datasets/di/SUH.M.txt	MOUSE
