	0	1	2	organism
9	PPARG_HUMAN.PEAKS033404.gem.control	4.4124334681853234	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
15	PPARG_HUMAN.PEAKS033404.macs.control	4.290245205257956	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
26	PPARG_HUMAN.PEAKS034856.gem.control	4.135364396191637	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
33	PPARG_HUMAN.PEAKS034856.macs.control	4.087089292835241	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
34	PPARG_HUMAN.PEAKS033202.gem.control	4.0821280933312405	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
36	PPARG_HUMAN.PEAKS033202.macs.control	4.057831164972553	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
39	PPARG_HUMAN.PEAKS038841.gem.control	4.013892923881364	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
40	PPARG_HUMAN.PEAKS033302.gem.control	4.0137892470661685	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
46	PPARG_HUMAN.PEAKS038841.macs.control	3.943934052935148	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
48	PPARG_HUMAN.PEAKS033301.gem.control	3.9343166392418456	/home/pavel-kravchenko/wlogauc_datasets/di/PPARG.M.txt	HUMAN
